index,open,high,low,close,tick_volume,spread,real_volume,i,local_min,local_max,roll_vol,roll_vol_mean,roll_vol_std,last_min_price,rol_min,s_rol_min,s_rol_max,stoch,candle_side,v_pattern,v_pattern_near,ppvi,rolling_ppvi,ret_n
2021-04-22 14:44:00,119860.0,119880.0,119740.0,119765.0,13509,5,51392,616048,0,0,153884.0,112929.53,9720.469068055816,119625.0,119625.0,119625.0,120250.0,0.224,-1.0,0,1.0,True,1.0,70.0
2021-04-29 12:02:00,120640.0,120640.0,120585.0,120605.0,4948,5,20543,618561,0,0,133695.0,149904.95,19041.19067656384,120570.0,120555.0,120555.0,121000.0,0.11235955056179775,-1.0,0,1.0,True,1.0,5.0
2021-04-30 09:39:00,119675.0,119700.0,119580.0,119590.0,10654,5,36593,618953,0,1,91583.0,59407.15,8990.269106833439,119500.0,119500.0,119500.0,119830.0,0.2727272727272727,-1.0,0,1.0,True,1.0,-40.0
2021-05-11 09:46:00,121055.0,121055.0,121015.0,121030.0,5498,5,18927,622705,0,0,99537.0,56154.07,8223.676990304211,120925.0,120925.0,120925.0,121355.0,0.2441860465116279,-1.0,0,1.0,True,1.0,10.0
2021-05-18 17:07:00,123150.0,123150.0,123110.0,123115.0,2849,5,11997,625821,0,0,55683.0,91784.82,3400.1854302393244,123010.0,123010.0,123010.0,123650.0,0.1640625,-1.0,0,1.0,True,1.0,-110.0
2021-05-20 13:50:00,122410.0,122415.0,122370.0,122370.0,4488,5,18235,626691,0,0,76330.0,87499.72,9222.857041202458,122300.0,122300.0,122300.0,122595.0,0.23728813559322035,-1.0,0,1.0,True,1.0,70.0
2021-05-21 10:20:00,122700.0,122715.0,122645.0,122685.0,9930,5,36499,627016,0,0,71421.0,59292.57,5009.21652465463,122605.0,122605.0,122605.0,122915.0,0.25806451612903225,-1.0,0,1.0,True,1.0,-10.0
2021-05-27 11:28:00,124170.0,124190.0,124125.0,124150.0,10939,5,46601,629224,0,0,134421.0,132735.19,27061.392497161574,124090.0,124090.0,124090.0,124620.0,0.11320754716981132,-1.0,0,1.0,True,1.0,130.0
2021-06-02 09:21:00,128155.0,128180.0,128090.0,128150.0,10423,5,38169,631237,0,0,83603.0,53255.19,5816.882039289967,128050.0,128050.0,128050.0,128430.0,0.2631578947368421,-1.0,0,1.0,True,1.0,60.0
2021-06-09 15:31:00,130380.0,130420.0,130335.0,130335.0,6197,5,29561,633747,0,0,106653.0,101127.97,4197.880277723687,130270.0,130270.0,130270.0,130600.0,0.19696969696969696,-1.0,0,1.0,True,1.0,30.0
2021-06-14 14:22:00,130200.0,130220.0,130180.0,130185.0,2797,5,14120,635284,0,0,75311.0,95555.67,5257.270348136612,130090.0,130090.0,130090.0,130410.0,0.296875,-1.0,0,1.0,True,1.0,65.0
2021-06-16 15:31:00,129840.0,129850.0,129705.0,129820.0,14482,5,64395,636423,0,0,190137.0,160593.05,22001.803992308756,129515.0,129515.0,129515.0,130580.0,0.2863849765258216,-1.0,0,1.0,True,1.0,-140.0
2021-06-17 12:51:00,129685.0,129695.0,129600.0,129630.0,7672,5,35485,636798,0,0,155717.0,145397.92,6582.562058917886,129415.0,129415.0,129415.0,130175.0,0.28289473684210525,-1.0,0,1.0,True,1.0,-335.0
2021-06-17 13:44:00,128780.0,128785.0,128685.0,128690.0,7880,5,34437,636851,0,0,107004.0,150905.74,3598.3831922015625,128600.0,128600.0,128600.0,129080.0,0.1875,-1.0,0,1.0,True,1.0,275.0
2021-06-22 10:13:00,129310.0,129350.0,129240.0,129285.0,15254,5,64071,638245,0,0,182172.0,90051.78,11233.334835140751,129225.0,129225.0,129225.0,129505.0,0.21428571428571427,-1.0,0,1.0,True,1.0,-135.0
2021-06-25 11:40:00,129750.0,129765.0,129655.0,129660.0,12641,5,54270,639937,0,0,100486.0,139586.68,22336.138259270167,129615.0,129615.0,129615.0,130025.0,0.10975609756097561,-1.0,0,1.0,True,1.0,-60.0
2021-06-25 15:33:00,128415.0,128420.0,128300.0,128310.0,9454,5,44288,640170,0,0,95524.0,120868.49,13783.81837336179,128180.0,128180.0,128180.0,128690.0,0.2549019607843137,-1.0,0,1.0,True,1.0,-345.0
2021-06-28 11:23:00,127890.0,127895.0,127790.0,127795.0,11024,5,48597,640455,0,0,133753.0,153744.24,25139.965535786727,127620.0,127620.0,127620.0,128215.0,0.29411764705882354,-1.0,0,1.0,True,1.0,-130.0
2021-06-29 11:20:00,127075.0,127080.0,126890.0,126985.0,24457,5,103670,640987,0,0,160335.0,172053.07,37859.8411506609,126835.0,126835.0,126835.0,127450.0,0.24390243902439024,-1.0,0,1.0,True,1.0,-120.0
2021-07-01 10:59:00,126905.0,126930.0,126760.0,126760.0,14563,5,54734,642036,0,0,206658.0,167436.15,34783.97703533104,126635.0,126635.0,126635.0,127220.0,0.21367521367521367,-1.0,0,1.0,True,1.0,-60.0
2021-07-08 09:18:00,125280.0,125300.0,125230.0,125250.0,9572,5,35686,644607,0,0,144468.0,62843.49,12954.255558540857,124925.0,124925.0,124925.0,127545.0,0.12404580152671756,-1.0,0,1.0,True,1.0,205.0
2021-07-08 14:37:00,126050.0,126060.0,125920.0,125940.0,11875,5,49993,644926,0,0,106526.0,88688.27,18306.6810817237,125840.0,125840.0,125840.0,126300.0,0.21739130434782608,-1.0,0,1.0,True,1.0,135.0
2021-07-15 09:09:00,128570.0,128580.0,128530.0,128550.0,5028,5,19307,646735,0,0,73528.0,65734.72,14560.62708222184,128375.0,128375.0,128375.0,129090.0,0.24475524475524477,-1.0,0,1.0,True,1.0,10.0
2021-07-15 14:35:00,127800.0,127805.0,127725.0,127735.0,10140,5,45540,647061,0,0,163997.0,114196.86,8927.212901956946,127685.0,127685.0,127685.0,128045.0,0.1388888888888889,-1.0,0,1.0,True,1.0,-20.0
2021-07-16 12:32:00,127730.0,127755.0,127670.0,127670.0,9835,5,45172,647473,0,0,115162.0,136774.51,7164.972289709871,127575.0,127575.0,127575.0,128050.0,0.2,-1.0,0,1.0,True,1.0,100.0
2021-07-16 16:44:00,126360.0,126365.0,126295.0,126305.0,7574,5,33257,647725,0,0,99290.0,100795.97,4280.136556149116,126210.0,126210.0,126210.0,126570.0,0.2638888888888889,-1.0,0,1.0,True,1.0,-75.0
2021-07-19 09:20:00,124965.0,124990.0,124885.0,124945.0,14446,5,47103,647811,0,1,115786.0,71823.13,11993.296445617056,124505.0,124505.0,124505.0,126485.0,0.2222222222222222,-1.0,0,1.0,True,1.0,-300.0
2021-07-19 14:49:00,123870.0,123880.0,123800.0,123820.0,9907,5,44170,648140,0,0,124832.0,119240.93,6486.419400678787,123710.0,123710.0,123710.0,124085.0,0.29333333333333333,-1.0,0,1.0,True,1.0,55.0
2021-07-23 10:28:00,126305.0,126340.0,126285.0,126285.0,5158,5,22756,650019,0,0,99262.0,83356.18,9300.200097643137,126225.0,126225.0,126225.0,126495.0,0.2222222222222222,-1.0,0,1.0,True,1.0,-155.0
2021-07-27 13:10:00,124520.0,124530.0,124410.0,124425.0,10735,5,53330,651251,0,0,128303.0,123407.29,12512.476641583098,124390.0,124390.0,124390.0,124615.0,0.15555555555555556,-1.0,0,1.0,True,1.0,-120.0
2021-07-30 16:59:00,122065.0,122070.0,121950.0,121985.0,8527,5,43712,653085,0,0,124987.0,119101.99,3921.957557861574,121830.0,121830.0,121830.0,122370.0,0.28703703703703703,-1.0,0,1.0,True,1.0,-160.0
2021-08-03 11:11:00,121275.0,121360.0,121250.0,121270.0,11658,5,39298,653807,0,0,141417.0,214124.86,36673.34745082223,120990.0,120990.0,120990.0,122475.0,0.18855218855218855,-1.0,0,1.0,True,1.0,-80.0
2021-08-05 13:17:00,122645.0,122685.0,122555.0,122560.0,7516,5,26594,655003,0,0,58215.0,126219.76,18598.50561596446,122405.0,122405.0,122405.0,123070.0,0.23308270676691728,-1.0,0,1.0,True,1.0,-175.0
2021-08-10 14:47:00,122630.0,122675.0,122555.0,122580.0,9108,5,38994,656698,0,0,120281.0,105228.81,5461.323163232018,122400.0,122400.0,122400.0,123005.0,0.2975206611570248,-1.0,0,1.0,True,1.0,60.0
2021-08-10 16:59:00,122315.0,122330.0,122235.0,122265.0,7015,5,30664,656830,0,0,49520.0,80232.21,9302.824807784977,122175.0,122175.0,122175.0,122520.0,0.2608695652173913,-1.0,0,1.0,True,1.0,70.0
2021-08-11 10:24:00,121790.0,121815.0,121770.0,121785.0,6538,5,26663,656970,0,0,128605.0,135706.65,22164.939496694537,121660.0,121660.0,121660.0,122585.0,0.13513513513513514,-1.0,0,1.0,True,1.0,-25.0
2021-08-12 09:18:00,121965.0,121990.0,121905.0,121945.0,7107,5,25386,657439,0,0,122119.0,65768.7,7791.670199827155,121735.0,121735.0,121735.0,122455.0,0.2916666666666667,-1.0,0,1.0,True,1.0,-70.0
2021-08-16 15:40:00,119005.0,119015.0,118895.0,118970.0,10576,5,47579,658891,0,0,150813.0,116201.83,2496.035401655416,118870.0,118870.0,118870.0,119360.0,0.20408163265306123,-1.0,0,1.0,True,1.0,75.0
2021-08-26 15:33:00,119855.0,119860.0,119805.0,119825.0,4424,5,18960,663164,0,0,67643.0,97152.46,4163.628549136713,119730.0,119730.0,119730.0,120050.0,0.296875,-1.0,0,1.0,True,1.0,-65.0
2021-08-31 14:53:00,118685.0,118725.0,118620.0,118620.0,6723,5,29271,664729,0,1,78976.0,111443.12,7694.009318770954,118535.0,118535.0,118535.0,118820.0,0.2982456140350877,-1.0,0,1.0,True,1.0,-95.0
2021-09-01 17:12:00,119805.0,119815.0,119760.0,119800.0,4997,5,22339,665403,0,0,66144.0,86606.89,5318.773576340183,119745.0,119745.0,119745.0,120095.0,0.15714285714285714,-1.0,0,1.0,True,1.0,50.0
2021-09-02 16:05:00,117560.0,117585.0,117445.0,117455.0,11039,5,50135,665871,0,0,82754.0,120796.15,2790.2395854514916,117330.0,117330.0,117330.0,117790.0,0.2717391304347826,-1.0,0,1.0,True,1.0,-90.0
2021-09-08 10:51:00,116605.0,116620.0,116455.0,116510.0,26547,5,111262,667162,0,0,213510.0,159499.5,34992.65606767342,116425.0,116425.0,116425.0,116920.0,0.1717171717171717,-1.0,0,1.0,True,1.0,25.0
2021-09-08 12:24:00,115000.0,115005.0,114820.0,114880.0,20316,5,84460,667255,1,0,171636.0,177249.78,11684.02794443318,114820.0,114785.0,114785.0,115320.0,0.17757009345794392,-1.0,0,1.0,True,1.0,50.0
2021-09-10 14:26:00,115310.0,115315.0,115155.0,115225.0,16850,5,53508,668442,0,0,108986.0,108428.18,11797.303497383045,115100.0,115100.0,115100.0,116335.0,0.10121457489878542,-1.0,0,1.0,True,1.0,-135.0
2021-09-13 14:38:00,116980.0,117005.0,116950.0,116955.0,4472,5,13323,668989,0,0,72309.0,92082.59,16324.159023291906,116855.0,116855.0,116855.0,117240.0,0.2597402597402597,-1.0,0,1.0,True,1.0,-5.0
2021-09-14 09:20:00,116155.0,116190.0,116090.0,116090.0,9901,5,26406,669206,0,0,69668.0,63691.85,16942.16319068428,115980.0,115980.0,115980.0,116775.0,0.13836477987421383,-1.0,0,1.0,True,1.0,75.0
2021-09-16 09:42:00,114800.0,114805.0,114705.0,114735.0,14657,5,45174,670298,0,0,175726.0,66817.9,7219.145515524549,114605.0,114605.0,114605.0,115075.0,0.2765957446808511,-1.0,0,1.0,True,1.0,-205.0
2021-09-16 10:32:00,114370.0,114395.0,114275.0,114295.0,26499,5,81640,670348,0,0,249934.0,134828.79,27105.91332640015,114080.0,114080.0,114080.0,114850.0,0.2792207792207792,-1.0,0,1.0,True,1.0,65.0
2021-09-17 11:24:00,112380.0,112385.0,112255.0,112270.0,15066,5,51094,670935,0,0,119334.0,168355.55,34752.36961826838,112150.0,112150.0,112150.0,112600.0,0.26666666666666666,-1.0,0,1.0,True,1.0,-110.0
2021-09-21 17:12:00,110480.0,110505.0,110345.0,110365.0,2867,0,33560,672350,0,0,63990.0,103915.14,1860.510175683222,110250.0,110250.0,110250.0,110815.0,0.20353982300884957,-1.0,0,1.0,True,1.0,-240.0
